,Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
1728,10913/4,10913,4,22.0,30,0.25,QUEE,4,2014-02-26,2014-03-26,2014-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1729,10913/33,10913,33,2.5,40,0.25,QUEE,4,2014-02-26,2014-03-26,2014-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1730,10913/58,10913,58,13.25,15,0.0,QUEE,4,2014-02-26,2014-03-26,2014-03-04,1,33.05,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1731,10914/71,10914,71,21.5,25,0.0,QUEE,6,2014-02-27,2014-03-27,2014-03-02,1,21.19,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1732,10915/17,10915,17,39.0,10,0.0,TORTU,2,2014-02-27,2014-03-27,2014-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
1733,10915/33,10915,33,2.5,30,0.0,TORTU,2,2014-02-27,2014-03-27,2014-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
1734,10915/54,10915,54,7.45,10,0.0,TORTU,2,2014-02-27,2014-03-27,2014-03-02,2,3.51,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,05033,Mexico
1735,10916/16,10916,16,17.45,6,0.0,RANCH,1,2014-02-27,2014-03-27,2014-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
1736,10916/32,10916,32,32.0,6,0.0,RANCH,1,2014-02-27,2014-03-27,2014-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
1737,10916/57,10916,57,19.5,20,0.0,RANCH,1,2014-02-27,2014-03-27,2014-03-09,2,63.77,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
1738,10917/30,10917,30,25.89,1,0.0,ROMEY,4,2014-03-02,2014-03-30,2014-03-11,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
1739,10917/60,10917,60,34.0,10,0.0,ROMEY,4,2014-03-02,2014-03-30,2014-03-11,2,8.29,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
1740,10918/1,10918,1,18.0,60,0.25,BOTTM,3,2014-03-02,2014-03-30,2014-03-11,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1741,10918/60,10918,60,34.0,25,0.25,BOTTM,3,2014-03-02,2014-03-30,2014-03-11,3,48.83,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1742,10919/16,10919,16,17.45,24,0.0,LINOD,2,2014-03-02,2014-03-30,2014-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1743,10919/25,10919,25,14.0,24,0.0,LINOD,2,2014-03-02,2014-03-30,2014-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1744,10919/40,10919,40,18.4,20,0.0,LINOD,2,2014-03-02,2014-03-30,2014-03-04,2,19.8,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1745,10920/50,10920,50,16.25,24,0.0,AROUT,4,2014-03-03,2014-03-31,2014-03-09,2,29.61,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
1746,10921/35,10921,35,18.0,10,0.0,VAFFE,1,2014-03-03,2014-04-14,2014-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1747,10921/63,10921,63,43.9,40,0.0,VAFFE,1,2014-03-03,2014-04-14,2014-03-09,1,176.48,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1748,10922/17,10922,17,39.0,15,0.0,HANAR,5,2014-03-03,2014-03-31,2014-03-05,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1749,10922/24,10922,24,4.5,35,0.0,HANAR,5,2014-03-03,2014-03-31,2014-03-05,3,62.74,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1750,10923/42,10923,42,14.0,10,0.2,LAMAI,7,2014-03-03,2014-04-14,2014-03-13,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
1751,10923/43,10923,43,46.0,10,0.2,LAMAI,7,2014-03-03,2014-04-14,2014-03-13,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
1752,10923/67,10923,67,14.0,24,0.2,LAMAI,7,2014-03-03,2014-04-14,2014-03-13,3,68.26,La maison d'Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
1753,10924/10,10924,10,31.0,20,0.1,BERGS,3,2014-03-04,2014-04-01,2014-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1754,10924/28,10924,28,45.6,30,0.1,BERGS,3,2014-03-04,2014-04-01,2014-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1755,10924/75,10924,75,7.75,6,0.0,BERGS,3,2014-03-04,2014-04-01,2014-04-08,2,151.52,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
1756,10925/36,10925,36,19.0,25,0.15,HANAR,3,2014-03-04,2014-04-01,2014-03-13,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1757,10925/52,10925,52,7.0,12,0.15,HANAR,3,2014-03-04,2014-04-01,2014-03-13,1,2.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
1758,10926/11,10926,11,21.0,2,0.0,ANATR,4,2014-03-04,2014-04-01,2014-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
1759,10926/13,10926,13,6.0,10,0.0,ANATR,4,2014-03-04,2014-04-01,2014-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
1760,10926/19,10926,19,9.2,7,0.0,ANATR,4,2014-03-04,2014-04-01,2014-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
1761,10926/72,10926,72,34.8,10,0.0,ANATR,4,2014-03-04,2014-04-01,2014-03-11,3,39.92,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,05021,Mexico
1762,10927/20,10927,20,81.0,5,0.0,LACOR,4,2014-03-05,2014-04-02,2014-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
1763,10927/52,10927,52,7.0,5,0.0,LACOR,4,2014-03-05,2014-04-02,2014-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
1764,10927/76,10927,76,18.0,20,0.0,LACOR,4,2014-03-05,2014-04-02,2014-04-08,1,19.79,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France
1765,10928/47,10928,47,9.5,5,0.0,GALED,1,2014-03-05,2014-04-02,2014-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
1766,10928/76,10928,76,18.0,5,0.0,GALED,1,2014-03-05,2014-04-02,2014-03-18,1,1.36,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
1767,10929/21,10929,21,10.0,60,0.0,FRANK,6,2014-03-05,2014-04-02,2014-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1768,10929/75,10929,75,7.75,49,0.0,FRANK,6,2014-03-05,2014-04-02,2014-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1769,10929/77,10929,77,13.0,15,0.0,FRANK,6,2014-03-05,2014-04-02,2014-03-12,1,33.93,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
1770,10930/21,10930,21,10.0,36,0.0,SUPRD,4,2014-03-06,2014-04-17,2014-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1771,10930/27,10930,27,43.9,25,0.0,SUPRD,4,2014-03-06,2014-04-17,2014-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1772,10930/55,10930,55,24.0,25,0.2,SUPRD,4,2014-03-06,2014-04-17,2014-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1773,10930/58,10930,58,13.25,30,0.2,SUPRD,4,2014-03-06,2014-04-17,2014-03-18,3,15.55,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
1774,10931/13,10931,13,6.0,42,0.15,RICSU,4,2014-03-06,2014-03-20,2014-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1775,10931/57,10931,57,19.5,30,0.0,RICSU,4,2014-03-06,2014-03-20,2014-03-19,2,13.6,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1776,10932/16,10932,16,17.45,30,0.1,BONAP,8,2014-03-06,2014-04-03,2014-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1777,10932/62,10932,62,49.3,14,0.1,BONAP,8,2014-03-06,2014-04-03,2014-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1778,10932/72,10932,72,34.8,16,0.0,BONAP,8,2014-03-06,2014-04-03,2014-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1779,10932/75,10932,75,7.75,20,0.1,BONAP,8,2014-03-06,2014-04-03,2014-03-24,1,134.64,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1780,10933/53,10933,53,32.8,2,0.0,ISLAT,6,2014-03-06,2014-04-03,2014-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
1781,10933/61,10933,61,28.5,30,0.0,ISLAT,6,2014-03-06,2014-04-03,2014-03-16,3,54.15,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
1782,10934/6,10934,6,25.0,20,0.0,LEHMS,3,2014-03-09,2014-04-06,2014-03-12,3,32.01,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
1783,10935/1,10935,1,18.0,21,0.0,WELLI,4,2014-03-09,2014-04-06,2014-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
1784,10935/18,10935,18,62.5,4,0.25,WELLI,4,2014-03-09,2014-04-06,2014-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
1785,10935/23,10935,23,9.0,8,0.25,WELLI,4,2014-03-09,2014-04-06,2014-03-18,3,47.59,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
1786,10936/36,10936,36,19.0,30,0.2,GREAL,3,2014-03-09,2014-04-06,2014-03-18,2,33.68,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
1787,10937/28,10937,28,45.6,8,0.0,CACTU,7,2014-03-10,2014-03-24,2014-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
1788,10937/34,10937,34,14.0,20,0.0,CACTU,7,2014-03-10,2014-03-24,2014-03-13,3,31.51,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
1789,10938/13,10938,13,6.0,20,0.25,QUICK,3,2014-03-10,2014-04-07,2014-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1790,10938/43,10938,43,46.0,24,0.25,QUICK,3,2014-03-10,2014-04-07,2014-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1791,10938/60,10938,60,34.0,49,0.25,QUICK,3,2014-03-10,2014-04-07,2014-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1792,10938/71,10938,71,21.5,35,0.25,QUICK,3,2014-03-10,2014-04-07,2014-03-16,2,31.89,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1793,10939/2,10939,2,19.0,10,0.15,MAGAA,2,2014-03-10,2014-04-07,2014-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
1794,10939/67,10939,67,14.0,40,0.15,MAGAA,2,2014-03-10,2014-04-07,2014-03-13,2,76.33,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
1795,10940/7,10940,7,30.0,8,0.0,BONAP,8,2014-03-11,2014-04-08,2014-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1796,10940/13,10940,13,6.0,20,0.0,BONAP,8,2014-03-11,2014-04-08,2014-03-23,3,19.77,Bon app',"12, rue des Bouchers",Marseille,Western Europe,13008,France
1797,10941/31,10941,31,12.5,44,0.25,SAVEA,7,2014-03-11,2014-04-08,2014-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1798,10941/62,10941,62,49.3,30,0.25,SAVEA,7,2014-03-11,2014-04-08,2014-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1799,10941/68,10941,68,12.5,80,0.25,SAVEA,7,2014-03-11,2014-04-08,2014-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1800,10941/72,10941,72,34.8,50,0.0,SAVEA,7,2014-03-11,2014-04-08,2014-03-20,2,400.81,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
1801,10942/49,10942,49,20.0,28,0.0,REGGC,9,2014-03-11,2014-04-08,2014-03-18,3,17.95,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
1802,10943/13,10943,13,6.0,15,0.0,BSBEV,4,2014-03-11,2014-04-08,2014-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
1803,10943/22,10943,22,21.0,21,0.0,BSBEV,4,2014-03-11,2014-04-08,2014-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
1804,10943/46,10943,46,12.0,15,0.0,BSBEV,4,2014-03-11,2014-04-08,2014-03-19,2,2.17,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
1805,10944/11,10944,11,21.0,5,0.25,BOTTM,6,2014-03-12,2014-03-26,2014-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1806,10944/44,10944,44,19.45,18,0.25,BOTTM,6,2014-03-12,2014-03-26,2014-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1807,10944/56,10944,56,38.0,18,0.0,BOTTM,6,2014-03-12,2014-03-26,2014-03-13,3,52.92,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1808,10945/13,10945,13,6.0,20,0.0,MORGK,4,2014-03-12,2014-04-09,2014-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
1809,10945/31,10945,31,12.5,10,0.0,MORGK,4,2014-03-12,2014-04-09,2014-03-18,1,10.22,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,04179,Germany
1810,10946/10,10946,10,31.0,25,0.0,VAFFE,1,2014-03-12,2014-04-09,2014-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1811,10946/24,10946,24,4.5,25,0.0,VAFFE,1,2014-03-12,2014-04-09,2014-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1812,10946/77,10946,77,13.0,40,0.0,VAFFE,1,2014-03-12,2014-04-09,2014-03-19,2,27.2,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
1813,10947/59,10947,59,55.0,4,0.0,BSBEV,3,2014-03-13,2014-04-10,2014-03-16,2,3.26,B's Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
1814,10948/50,10948,50,16.25,9,0.0,GODOS,3,2014-03-13,2014-04-10,2014-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1815,10948/51,10948,51,53.0,40,0.0,GODOS,3,2014-03-13,2014-04-10,2014-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1816,10948/55,10948,55,24.0,4,0.0,GODOS,3,2014-03-13,2014-04-10,2014-03-19,3,23.39,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
1817,10949/6,10949,6,25.0,12,0.0,BOTTM,2,2014-03-13,2014-04-10,2014-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1818,10949/10,10949,10,31.0,30,0.0,BOTTM,2,2014-03-13,2014-04-10,2014-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1819,10949/17,10949,17,39.0,6,0.0,BOTTM,2,2014-03-13,2014-04-10,2014-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1820,10949/62,10949,62,49.3,60,0.0,BOTTM,2,2014-03-13,2014-04-10,2014-03-17,3,74.44,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
1821,10950/4,10950,4,22.0,5,0.0,MAGAA,1,2014-03-16,2014-04-13,2014-03-23,2,2.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
1822,10951/33,10951,33,2.5,15,0.05,RICSU,9,2014-03-16,2014-04-27,2014-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1823,10951/41,10951,41,9.65,6,0.05,RICSU,9,2014-03-16,2014-04-27,2014-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1824,10951/75,10951,75,7.75,50,0.05,RICSU,9,2014-03-16,2014-04-27,2014-04-07,2,30.85,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
1825,10952/6,10952,6,25.0,16,0.05,ALFKI,1,2014-03-16,2014-04-27,2014-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
1826,10952/28,10952,28,45.6,2,0.0,ALFKI,1,2014-03-16,2014-04-27,2014-03-24,1,40.42,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
1827,10953/20,10953,20,81.0,50,0.05,AROUT,9,2014-03-16,2014-03-30,2014-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
1828,10953/31,10953,31,12.5,50,0.05,AROUT,9,2014-03-16,2014-03-30,2014-03-25,2,23.72,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
1829,10954/16,10954,16,17.45,28,0.15,LINOD,5,2014-03-17,2014-04-28,2014-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1830,10954/31,10954,31,12.5,25,0.15,LINOD,5,2014-03-17,2014-04-28,2014-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1831,10954/45,10954,45,9.5,30,0.0,LINOD,5,2014-03-17,2014-04-28,2014-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1832,10954/60,10954,60,34.0,24,0.15,LINOD,5,2014-03-17,2014-04-28,2014-03-20,1,27.91,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
1833,10955/75,10955,75,7.75,12,0.2,FOLKO,8,2014-03-17,2014-04-14,2014-03-20,2,3.26,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
1834,10956/21,10956,21,10.0,12,0.0,BLAUS,6,2014-03-17,2014-04-28,2014-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
1835,10956/47,10956,47,9.5,14,0.0,BLAUS,6,2014-03-17,2014-04-28,2014-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
1836,10956/51,10956,51,53.0,8,0.0,BLAUS,6,2014-03-17,2014-04-28,2014-03-20,2,44.65,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
1837,10957/30,10957,30,25.89,30,0.0,HILAA,8,2014-03-18,2014-04-15,2014-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1838,10957/35,10957,35,18.0,40,0.0,HILAA,8,2014-03-18,2014-04-15,2014-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1839,10957/64,10957,64,33.25,8,0.0,HILAA,8,2014-03-18,2014-04-15,2014-03-27,3,105.36,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1840,10958/5,10958,5,21.35,20,0.0,OCEA,7,2014-03-18,2014-04-15,2014-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
1841,10958/7,10958,7,30.0,6,0.0,OCEA,7,2014-03-18,2014-04-15,2014-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
1842,10958/72,10958,72,34.8,5,0.0,OCEA,7,2014-03-18,2014-04-15,2014-03-27,2,49.56,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
1843,10959/75,10959,75,7.75,20,0.15,GOURL,6,2014-03-18,2014-04-29,2014-03-23,2,4.98,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
1844,10960/24,10960,24,4.5,10,0.25,HILAA,3,2014-03-19,2014-04-02,2014-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1845,10960/41,10960,41,9.65,24,0.0,HILAA,3,2014-03-19,2014-04-02,2014-04-08,1,2.08,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
1846,10961/52,10961,52,7.0,6,0.05,QUEE,8,2014-03-19,2014-04-16,2014-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1847,10961/76,10961,76,18.0,60,0.0,QUEE,8,2014-03-19,2014-04-16,2014-03-30,1,104.47,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
1848,10962/7,10962,7,30.0,45,0.0,QUICK,8,2014-03-19,2014-04-16,2014-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1849,10962/13,10962,13,6.0,77,0.0,QUICK,8,2014-03-19,2014-04-16,2014-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1850,10962/53,10962,53,32.8,20,0.0,QUICK,8,2014-03-19,2014-04-16,2014-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1851,10962/69,10962,69,36.0,9,0.0,QUICK,8,2014-03-19,2014-04-16,2014-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1852,10962/76,10962,76,18.0,44,0.0,QUICK,8,2014-03-19,2014-04-16,2014-03-23,2,275.79,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany
1853,10963/60,10963,60,34.0,2,0.15,FURIB,9,2014-03-19,2014-04-16,2014-03-26,3,2.7,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
1854,10964/18,10964,18,62.5,6,0.0,SPECD,3,2014-03-20,2014-04-17,2014-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
1855,10964/38,10964,38,263.5,5,0.0,SPECD,3,2014-03-20,2014-04-17,2014-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
1856,10964/69,10964,69,36.0,10,0.0,SPECD,3,2014-03-20,2014-04-17,2014-03-24,2,87.38,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
1857,10965/51,10965,51,53.0,16,0.0,OLDWO,6,2014-03-20,2014-04-17,2014-03-30,3,144.38,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
1858,10966/37,10966,37,26.0,8,0.0,CHOPS,4,2014-03-20,2014-04-17,2014-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
1859,10966/56,10966,56,38.0,12,0.15,CHOPS,4,2014-03-20,2014-04-17,2014-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
1860,10966/62,10966,62,49.3,12,0.15,CHOPS,4,2014-03-20,2014-04-17,2014-04-08,1,27.19,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
1861,10967/19,10967,19,9.2,12,0.0,TOMSP,2,2014-03-23,2014-04-20,2014-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
1862,10967/49,10967,49,20.0,40,0.0,TOMSP,2,2014-03-23,2014-04-20,2014-04-02,2,62.22,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
1863,10968/12,10968,12,38.0,30,0.0,ERNSH,1,2014-03-23,2014-04-20,2014-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1864,10968/24,10968,24,4.5,30,0.0,ERNSH,1,2014-03-23,2014-04-20,2014-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1865,10968/64,10968,64,33.25,4,0.0,ERNSH,1,2014-03-23,2014-04-20,2014-04-01,3,74.6,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
1866,10969/46,10969,46,12.0,9,0.0,COMMI,1,2014-03-23,2014-04-20,2014-03-30,2,0.21,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
