Id,OrderId,ProductId,UnitPrice,Quantity,Discount,CustomerId,EmployeeId,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry,price,OnSale,discounted_order,order_total
10973/75,10973,75,7.75,10,0.0,LACOR,6,2014-03-24,2014-04-21,2014-03-27,2,15.17,La corne d'abondance,"67, avenue de l'Europe",Versailles,Western Europe,78000,France,77.5,0,0,291.55
10974/63,10974,63,43.9,10,0.0,SPLIR,3,2014-03-25,2014-04-08,2014-04-03,3,12.96,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA,439.0,0,0,439.0
10975/8,10975,8,40.0,16,0.0,BOTTM,1,2014-03-25,2014-04-22,2014-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,640.0,0,0,717.5
10975/75,10975,75,7.75,10,0.0,BOTTM,1,2014-03-25,2014-04-22,2014-03-27,3,32.27,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,77.5,0,0,717.5
10976/28,10976,28,45.6,20,0.0,HILAA,1,2014-03-25,2014-05-06,2014-04-03,1,37.97,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela,912.0,0,0,912.0
10977/39,10977,39,18.0,30,0.0,FOLKO,8,2014-03-26,2014-04-23,2014-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,540.0,0,0,2233.0
10977/47,10977,47,9.5,30,0.0,FOLKO,8,2014-03-26,2014-04-23,2014-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,285.0,0,0,2233.0
10977/51,10977,51,53.0,10,0.0,FOLKO,8,2014-03-26,2014-04-23,2014-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,530.0,0,0,2233.0
10977/63,10977,63,43.9,20,0.0,FOLKO,8,2014-03-26,2014-04-23,2014-04-10,3,208.5,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,878.0,0,0,2233.0
10978/8,10978,8,40.0,20,0.15,MAISD,9,2014-03-26,2014-04-23,2014-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,680.0,1,1,1303.195
10978/21,10978,21,10.0,40,0.15,MAISD,9,2014-03-26,2014-04-23,2014-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,340.0,1,1,1303.195
10978/40,10978,40,18.4,10,0.0,MAISD,9,2014-03-26,2014-04-23,2014-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,184.0,0,1,1303.195
10978/44,10978,44,19.45,6,0.15,MAISD,9,2014-03-26,2014-04-23,2014-04-23,2,32.82,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,99.195,1,1,1303.195
10979/7,10979,7,30.0,18,0.0,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,540.0,0,0,4813.5
10979/12,10979,12,38.0,20,0.0,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,760.0,0,0,4813.5
10979/24,10979,24,4.5,80,0.0,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,360.0,0,0,4813.5
10979/27,10979,27,43.9,30,0.0,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1317.0,0,0,4813.5
10979/31,10979,31,12.5,24,0.0,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,300.0,0,0,4813.5
10979/63,10979,63,43.9,35,0.0,ERNSH,8,2014-03-26,2014-04-23,2014-03-31,2,353.07,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1536.5,0,0,4813.5
10980/75,10980,75,7.75,40,0.2,FOLKO,4,2014-03-27,2014-05-08,2014-04-17,1,1.26,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,248.0,1,1,248.0
10981/38,10981,38,263.5,60,0.0,HANAR,1,2014-03-27,2014-04-24,2014-04-02,2,193.37,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,15810.0,0,0,15810.0
10982/7,10982,7,30.0,20,0.0,BOTTM,2,2014-03-27,2014-04-24,2014-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,600.0,0,0,1014.0
10982/43,10982,43,46.0,9,0.0,BOTTM,2,2014-03-27,2014-04-24,2014-04-08,1,14.01,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada,414.0,0,0,1014.0
10983/13,10983,13,6.0,84,0.15,SAVEA,2,2014-03-27,2014-04-24,2014-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,428.4,1,1,720.9
10983/57,10983,57,19.5,15,0.0,SAVEA,2,2014-03-27,2014-04-24,2014-04-06,2,657.54,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,292.5,0,1,720.9
10984/16,10984,16,17.45,55,0.0,SAVEA,1,2014-03-30,2014-04-27,2014-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,959.75,0,0,1809.75
10984/24,10984,24,4.5,20,0.0,SAVEA,1,2014-03-30,2014-04-27,2014-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,90.0,0,0,1809.75
10984/36,10984,36,19.0,40,0.0,SAVEA,1,2014-03-30,2014-04-27,2014-04-03,3,211.22,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,760.0,0,0,1809.75
10985/16,10985,16,17.45,36,0.1,HUNGO,2,2014-03-30,2014-04-27,2014-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,565.38,1,1,2023.38
10985/18,10985,18,62.5,8,0.1,HUNGO,2,2014-03-30,2014-04-27,2014-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,450.0,1,1,2023.38
10985/32,10985,32,32.0,35,0.1,HUNGO,2,2014-03-30,2014-04-27,2014-04-02,1,91.51,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland,1008.0,1,1,2023.38
10986/11,10986,11,21.0,30,0.0,OCEA,8,2014-03-30,2014-04-27,2014-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,630.0,0,0,2220.0
10986/20,10986,20,81.0,15,0.0,OCEA,8,2014-03-30,2014-04-27,2014-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,1215.0,0,0,2220.0
10986/76,10986,76,18.0,10,0.0,OCEA,8,2014-03-30,2014-04-27,2014-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,180.0,0,0,2220.0
10986/77,10986,77,13.0,15,0.0,OCEA,8,2014-03-30,2014-04-27,2014-04-21,2,217.86,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina,195.0,0,0,2220.0
10987/7,10987,7,30.0,60,0.0,EASTC,8,2014-03-31,2014-04-28,2014-04-06,1,185.48,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,1800.0,0,0,2772.0
10987/43,10987,43,46.0,6,0.0,EASTC,8,2014-03-31,2014-04-28,2014-04-06,1,185.48,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,276.0,0,0,2772.0
10987/72,10987,72,34.8,20,0.0,EASTC,8,2014-03-31,2014-04-28,2014-04-06,1,185.48,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK,696.0,0,0,2772.0
10988/7,10988,7,30.0,60,0.0,RATTC,3,2014-03-31,2014-04-28,2014-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,1800.0,0,1,3574.8
10988/62,10988,62,49.3,40,0.1,RATTC,3,2014-03-31,2014-04-28,2014-04-10,2,61.14,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,1774.8,1,1,3574.8
10989/6,10989,6,25.0,40,0.0,QUEDE,2,2014-03-31,2014-04-28,2014-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,1000.0,0,0,1353.6
10989/11,10989,11,21.0,15,0.0,QUEDE,2,2014-03-31,2014-04-28,2014-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,315.0,0,0,1353.6
10989/41,10989,41,9.65,4,0.0,QUEDE,2,2014-03-31,2014-04-28,2014-04-02,1,34.76,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil,38.6,0,0,1353.6
10990/21,10990,21,10.0,65,0.0,ERNSH,2,2014-04-01,2014-05-13,2014-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,650.0,0,1,4288.85
10990/34,10990,34,14.0,60,0.15,ERNSH,2,2014-04-01,2014-05-13,2014-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,714.0,1,1,4288.85
10990/55,10990,55,24.0,65,0.15,ERNSH,2,2014-04-01,2014-05-13,2014-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1326.0,1,1,4288.85
10990/61,10990,61,28.5,66,0.15,ERNSH,2,2014-04-01,2014-05-13,2014-04-07,3,117.61,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1598.85,1,1,4288.85
10991/2,10991,2,19.0,50,0.2,QUICK,1,2014-04-01,2014-04-29,2014-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,760.0,1,1,2296.0
10991/70,10991,70,15.0,20,0.2,QUICK,1,2014-04-01,2014-04-29,2014-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,240.0,1,1,2296.0
10991/76,10991,76,18.0,90,0.2,QUICK,1,2014-04-01,2014-04-29,2014-04-07,1,38.51,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1296.0,1,1,2296.0
10992/72,10992,72,34.8,2,0.0,THEBI,1,2014-04-01,2014-04-29,2014-04-03,3,4.27,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA,69.6,0,0,69.6
10993/29,10993,29,123.79,50,0.25,FOLKO,7,2014-04-01,2014-04-29,2014-04-10,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,4642.125,1,1,4895.4375
10993/41,10993,41,9.65,35,0.25,FOLKO,7,2014-04-01,2014-04-29,2014-04-10,3,8.81,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,253.31250000000003,1,1,4895.4375
10994/59,10994,59,55.0,18,0.05,VAFFE,2,2014-04-02,2014-04-16,2014-04-09,3,65.53,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark,940.5,1,1,940.5
10995/51,10995,51,53.0,20,0.0,PERIC,1,2014-04-02,2014-04-30,2014-04-06,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,1060.0,0,0,1196.0
10995/60,10995,60,34.0,4,0.0,PERIC,1,2014-04-02,2014-04-30,2014-04-06,3,46.0,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,05033,Mexico,136.0,0,0,1196.0
10996/42,10996,42,14.0,40,0.0,QUICK,4,2014-04-02,2014-04-30,2014-04-10,2,1.12,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,560.0,0,0,560.0
10997/32,10997,32,32.0,50,0.0,LILAS,8,2014-04-03,2014-05-15,2014-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,1600.0,0,1,1885.0
10997/46,10997,46,12.0,20,0.25,LILAS,8,2014-04-03,2014-05-15,2014-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,180.0,1,1,1885.0
10997/52,10997,52,7.0,20,0.25,LILAS,8,2014-04-03,2014-05-15,2014-04-13,2,73.91,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela,105.0,1,1,1885.0
10998/24,10998,24,4.5,12,0.0,WOLZA,8,2014-04-03,2014-04-17,2014-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,54.0,0,0,686.0
10998/61,10998,61,28.5,7,0.0,WOLZA,8,2014-04-03,2014-04-17,2014-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,199.5,0,0,686.0
10998/74,10998,74,10.0,20,0.0,WOLZA,8,2014-04-03,2014-04-17,2014-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,200.0,0,0,686.0
10998/75,10998,75,7.75,30,0.0,WOLZA,8,2014-04-03,2014-04-17,2014-04-17,2,20.31,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland,232.5,0,0,686.0
10999/41,10999,41,9.65,20,0.05,OTTIK,6,2014-04-03,2014-05-01,2014-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,183.35000000000002,1,1,1197.9499999999998
10999/51,10999,51,53.0,15,0.05,OTTIK,6,2014-04-03,2014-05-01,2014-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,755.2499999999999,1,1,1197.9499999999998
10999/77,10999,77,13.0,21,0.05,OTTIK,6,2014-04-03,2014-05-01,2014-04-10,2,96.35,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,259.34999999999997,1,1,1197.9499999999998
11000/4,11000,4,22.0,25,0.25,RATTC,2,2014-04-06,2014-05-04,2014-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,412.5,1,1,903.75
11000/24,11000,24,4.5,30,0.25,RATTC,2,2014-04-06,2014-05-04,2014-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,101.25,1,1,903.75
11000/77,11000,77,13.0,30,0.0,RATTC,2,2014-04-06,2014-05-04,2014-04-14,3,55.12,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA,390.0,0,1,903.75
11001/7,11001,7,30.0,60,0.0,FOLKO,2,2014-04-06,2014-05-04,2014-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,1800.0,0,0,2769.0
11001/22,11001,22,21.0,25,0.0,FOLKO,2,2014-04-06,2014-05-04,2014-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,525.0,0,0,2769.0
11001/46,11001,46,12.0,25,0.0,FOLKO,2,2014-04-06,2014-05-04,2014-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,300.0,0,0,2769.0
11001/55,11001,55,24.0,6,0.0,FOLKO,2,2014-04-06,2014-05-04,2014-04-14,2,197.3,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden,144.0,0,0,2769.0
11002/13,11002,13,6.0,56,0.0,SAVEA,4,2014-04-06,2014-05-04,2014-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,336.0,0,1,1811.1
11002/35,11002,35,18.0,15,0.15,SAVEA,4,2014-04-06,2014-05-04,2014-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,229.49999999999997,1,1,1811.1
11002/42,11002,42,14.0,24,0.15,SAVEA,4,2014-04-06,2014-05-04,2014-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,285.6,1,1,1811.1
11002/55,11002,55,24.0,40,0.0,SAVEA,4,2014-04-06,2014-05-04,2014-04-16,1,141.16,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA,960.0,0,1,1811.1
11003/1,11003,1,18.0,4,0.0,THECR,3,2014-04-06,2014-05-04,2014-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,72.0,0,0,326.0
11003/40,11003,40,18.4,10,0.0,THECR,3,2014-04-06,2014-05-04,2014-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,184.0,0,0,326.0
11003/52,11003,52,7.0,10,0.0,THECR,3,2014-04-06,2014-05-04,2014-04-08,3,14.91,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA,70.0,0,0,326.0
11004/26,11004,26,31.23,6,0.0,MAISD,3,2014-04-07,2014-05-05,2014-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,187.38,0,0,295.38
11004/76,11004,76,18.0,6,0.0,MAISD,3,2014-04-07,2014-05-05,2014-04-20,1,44.84,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium,108.0,0,0,295.38
11005/1,11005,1,18.0,2,0.0,WILMK,2,2014-04-07,2014-05-05,2014-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,36.0,0,0,586.0
11005/59,11005,59,55.0,10,0.0,WILMK,2,2014-04-07,2014-05-05,2014-04-10,1,0.75,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland,550.0,0,0,586.0
11006/1,11006,1,18.0,8,0.0,GREAL,3,2014-04-07,2014-05-05,2014-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,144.0,0,1,329.685
11006/29,11006,29,123.79,2,0.25,GREAL,3,2014-04-07,2014-05-05,2014-04-15,2,25.19,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA,185.685,1,1,329.685
11007/8,11007,8,40.0,30,0.0,PRINI,8,2014-04-08,2014-05-06,2014-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,1200.0,0,0,2633.9
11007/29,11007,29,123.79,10,0.0,PRINI,8,2014-04-08,2014-05-06,2014-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,1237.9,0,0,2633.9
11007/42,11007,42,14.0,14,0.0,PRINI,8,2014-04-08,2014-05-06,2014-04-13,2,202.24,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal,196.0,0,0,2633.9
11008/28,11008,28,45.6,70,0.05,ERNSH,7,2014-04-08,2014-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,3032.4,1,1,4680.9
11008/34,11008,34,14.0,90,0.05,ERNSH,7,2014-04-08,2014-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,1197.0,1,1,4680.9
11008/71,11008,71,21.5,21,0.0,ERNSH,7,2014-04-08,2014-05-06,,3,79.46,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,451.5,0,1,4680.9
11009/24,11009,24,4.5,12,0.0,GODOS,2,2014-04-08,2014-05-06,2014-04-10,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,54.0,0,1,616.5
11009/36,11009,36,19.0,18,0.25,GODOS,2,2014-04-08,2014-05-06,2014-04-10,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,256.5,1,1,616.5
11009/60,11009,60,34.0,9,0.0,GODOS,2,2014-04-08,2014-05-06,2014-04-10,1,59.11,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain,306.0,0,1,616.5
11010/7,11010,7,30.0,20,0.0,REGGC,2,2014-04-09,2014-05-07,2014-04-21,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,600.0,0,0,645.0
11010/24,11010,24,4.5,10,0.0,REGGC,2,2014-04-09,2014-05-07,2014-04-21,2,28.71,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy,45.0,0,0,645.0
11011/58,11011,58,13.25,40,0.05,ALFKI,3,2014-04-09,2014-05-07,2014-04-13,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,503.49999999999994,1,1,933.5
11011/71,11011,71,21.5,20,0.0,ALFKI,3,2014-04-09,2014-05-07,2014-04-13,1,1.21,Alfred's Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany,430.0,0,1,933.5
11012/19,11012,19,9.2,50,0.05,FRANK,1,2014-04-09,2014-04-23,2014-04-17,3,242.95,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,436.99999999999994,1,1,2825.3
11012/60,11012,60,34.0,36,0.05,FRANK,1,2014-04-09,2014-04-23,2014-04-17,3,242.95,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,1162.8,1,1,2825.3
11012/71,11012,71,21.5,60,0.05,FRANK,1,2014-04-09,2014-04-23,2014-04-17,3,242.95,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany,1225.5,1,1,2825.3
11013/23,11013,23,9.0,10,0.0,ROMEY,2,2014-04-09,2014-05-07,2014-04-10,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,90.0,0,0,361.0
11013/42,11013,42,14.0,4,0.0,ROMEY,2,2014-04-09,2014-05-07,2014-04-10,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,56.0,0,0,361.0
11013/45,11013,45,9.5,20,0.0,ROMEY,2,2014-04-09,2014-05-07,2014-04-10,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,190.0,0,0,361.0
11013/68,11013,68,12.5,2,0.0,ROMEY,2,2014-04-09,2014-05-07,2014-04-10,1,32.99,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain,25.0,0,0,361.0
11014/41,11014,41,9.65,28,0.1,LINOD,2,2014-04-10,2014-05-08,2014-04-15,3,23.6,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela,243.18,1,1,243.18
11015/30,11015,30,25.89,15,0.0,SANTG,2,2014-04-10,2014-04-24,2014-04-20,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,388.35,0,0,622.35
11015/77,11015,77,13.0,18,0.0,SANTG,2,2014-04-10,2014-04-24,2014-04-20,2,4.62,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway,234.0,0,0,622.35
11016/31,11016,31,12.5,15,0.0,AROUT,9,2014-04-10,2014-05-08,2014-04-13,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,187.5,0,0,491.5
11016/36,11016,36,19.0,16,0.0,AROUT,9,2014-04-10,2014-05-08,2014-04-13,2,33.8,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK,304.0,0,0,491.5
11017/3,11017,3,10.0,25,0.0,ERNSH,9,2014-04-13,2014-05-11,2014-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,250.0,0,0,6750.0
11017/59,11017,59,55.0,110,0.0,ERNSH,9,2014-04-13,2014-05-11,2014-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,6050.0,0,0,6750.0
11017/70,11017,70,15.0,30,0.0,ERNSH,9,2014-04-13,2014-05-11,2014-04-20,2,754.26,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria,450.0,0,0,6750.0
11018/12,11018,12,38.0,20,0.0,LONEP,4,2014-04-13,2014-05-11,2014-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,760.0,0,0,1575.0
11018/18,11018,18,62.5,10,0.0,LONEP,4,2014-04-13,2014-05-11,2014-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,625.0,0,0,1575.0
11018/56,11018,56,38.0,5,0.0,LONEP,4,2014-04-13,2014-05-11,2014-04-16,2,11.65,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA,190.0,0,0,1575.0
11019/46,11019,46,12.0,3,0.0,RANCH,6,2014-04-13,2014-05-11,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,36.0,0,0,76.0
11019/49,11019,49,20.0,2,0.0,RANCH,6,2014-04-13,2014-05-11,,3,3.17,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina,40.0,0,0,76.0
11020/10,11020,10,31.0,24,0.15,OTTIK,2,2014-04-14,2014-05-12,2014-04-16,2,43.3,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany,632.4,1,1,632.4
11021/2,11021,2,19.0,11,0.25,QUICK,3,2014-04-14,2014-05-12,2014-04-21,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,156.75,1,1,6306.24
11021/20,11021,20,81.0,15,0.0,QUICK,3,2014-04-14,2014-05-12,2014-04-21,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1215.0,0,1,6306.24
11021/26,11021,26,31.23,63,0.0,QUICK,3,2014-04-14,2014-05-12,2014-04-21,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1967.49,0,1,6306.24
11021/51,11021,51,53.0,44,0.25,QUICK,3,2014-04-14,2014-05-12,2014-04-21,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1749.0,1,1,6306.24
11021/72,11021,72,34.8,35,0.0,QUICK,3,2014-04-14,2014-05-12,2014-04-21,1,297.18,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,01307,Germany,1218.0,0,1,6306.24
11022/19,11022,19,9.2,35,0.0,HANAR,9,2014-04-14,2014-05-12,2014-05-04,2,6.27,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil,322.0,0,0,1402.0
