Product Cost,Discount (hypothesis 1 to plot (2).csv),Discount,Id (hypothesis 1 to plot (2).csv),Id,Number of Records,On Sale,OrderDate,OrderId (hypothesis 1 to plot (2).csv),Order Id,ProductId (hypothesis 1 to plot (2).csv),Product Id,Quantity (hypothesis 1 to plot (2).csv),Quantity,ShipAddress,ShipCity,ShipCountry,ShipName,ShipPostalCode,ShipRegion,ShippedDate,UnitPrice (hypothesis 1 to plot (2).csv),Unit Price,Discounted Order,Order Total,Price
526.8,0,0,11029/63,11029/63,1,0,4/16/2014,11029,11029,63,63,12,12,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,Western Europe,4/27/2014,43.9,43.9,0,1286.8,526.8
1425,0.25,0.25,11030/2,11030/2,1,1,4/17/2014,11030,11030,2,2,100,100,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/27/2014,19,19,1,12615.05,1425
1494.5,0,0,11030/5,11030/5,1,0,4/17/2014,11030,11030,5,5,70,70,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/27/2014,21.35,21.35,1,12615.05,1494.5
5570.55,0.25,0.25,11030/29,11030/29,1,1,4/17/2014,11030,11030,29,29,60,60,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/27/2014,123.79,123.79,1,12615.05,5570.55
4125,0.25,0.25,11030/59,11030/59,1,1,4/17/2014,11030,11030,59,59,100,100,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/27/2014,55,55,1,12615.05,4125
810,0,0,11031/1,11031/1,1,0,4/17/2014,11031,11031,1,1,45,45,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/24/2014,18,18,0,2393.5,810
480,0,0,11031/13,11031/13,1,0,4/17/2014,11031,11031,13,13,80,80,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/24/2014,6,6,0,2393.5,480
94.5,0,0,11031/24,11031/24,1,0,4/17/2014,11031,11031,24,24,21,21,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/24/2014,4.5,4.5,0,2393.5,94.5
665,0,0,11031/64,11031/64,1,0,4/17/2014,11031,11031,64,64,20,20,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/24/2014,33.25,33.25,0,2393.5,665
344,0,0,11031/71,11031/71,1,0,4/17/2014,11031,11031,71,71,16,16,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,4/24/2014,21.5,21.5,0,2393.5,344
665,0,0,11032/36,11032/36,1,0,4/17/2014,11032,11032,36,36,35,35,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/23/2014,19,19,0,8902.5,665
6587.5,0,0,11032/38,11032/38,1,0,4/17/2014,11032,11032,38,38,25,25,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/23/2014,263.5,263.5,0,8902.5,6587.5
1650,0,0,11032/59,11032/59,1,0,4/17/2014,11032,11032,59,59,30,30,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,4/23/2014,55,55,0,8902.5,1650
2066.4,0.1,0.1,11033/53,11033/53,1,1,4/17/2014,11033,11033,53,53,70,70,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,4/23/2014,32.8,32.8,1,3232.8,2066.4
1166.4,0.1,0.1,11033/69,11033/69,1,1,4/17/2014,11033,11033,69,69,36,36,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,4/23/2014,36,36,1,3232.8,1166.4
135,0.1,0.1,11034/21,11034/21,1,1,4/20/2014,11034,11034,21,21,15,15,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,North America,4/27/2014,10,10,1,539.4,135
233.4,0,0,11034/44,11034/44,1,0,4/20/2014,11034,11034,44,44,12,12,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,North America,4/27/2014,19.45,19.45,1,539.4,233.4
171,0,0,11034/61,11034/61,1,0,4/20/2014,11034,11034,61,61,6,6,2743 Bering St.,Anchorage,USA,Old World Delicatessen,99508,North America,4/27/2014,28.5,28.5,1,539.4,171
180,0,0,11035/1,11035/1,1,0,4/20/2014,11035,11035,1,1,10,10,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/24/2014,18,18,0,1754.5,180
1080,0,0,11035/35,11035/35,1,0,4/20/2014,11035,11035,35,35,60,60,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/24/2014,18,18,0,1754.5,1080
420,0,0,11035/42,11035/42,1,0,4/20/2014,11035,11035,42,42,30,30,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/24/2014,14,14,0,1754.5,420
74.5,0,0,11035/54,11035/54,1,0,4/20/2014,11035,11035,54,54,10,10,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/24/2014,7.45,7.45,0,1754.5,74.5
42,0,0,11036/13,11036/13,1,0,4/20/2014,11036,11036,13,13,7,7,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,Western Europe,4/22/2014,6,6,0,1692,42
1650,0,0,11036/59,11036/59,1,0,4/20/2014,11036,11036,59,59,30,30,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,Western Europe,4/22/2014,55,55,0,1692,1650
60,0,0,11037/70,11037/70,1,0,4/21/2014,11037,11037,70,70,4,4,"C/ Romero, 33",Sevilla,Spain,Godos Cocina Típica,41101,Southern Europe,4/27/2014,15,15,0,60,60
73.6,0.2,0.2,11038/40,11038/40,1,1,4/21/2014,11038,11038,40,40,5,5,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/30/2014,18.4,18.4,1,732.6,73.6
14,0,0,11038/52,11038/52,1,0,4/21/2014,11038,11038,52,52,2,2,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/30/2014,7,7,1,732.6,14
645,0,0,11038/71,11038/71,1,0,4/21/2014,11038,11038,71,71,30,30,"Boulevard Tirou, 255",Charleroi,Belgium,Suprêmes délices,B-6000,Western Europe,4/30/2014,21.5,21.5,1,732.6,645
912,0,0,11039/28,11039/28,1,0,4/21/2014,11039,11039,28,28,20,20,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,,45.6,45.6,0,3090,912
432,0,0,11039/35,11039/35,1,0,4/21/2014,11039,11039,35,35,24,24,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,,18,18,0,3090,432
1200,0,0,11039/49,11039/49,1,0,4/21/2014,11039,11039,49,49,60,60,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,,20,20,0,3090,1200
546,0,0,11039/57,11039/57,1,0,4/21/2014,11039,11039,57,57,28,28,Ave. 5 de Mayo Porlamar,I. de Margarita,Venezuela,LINO-Delicateses,4980,South America,,19.5,19.5,0,3090,546
200,0,0,11040/21,11040/21,1,0,4/22/2014,11040,11040,21,21,20,20,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,,10,10,0,200,200
456,0.2,0.2,11041/2,11041/2,1,1,4/22/2014,11041,11041,2,2,30,30,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,Western Europe,4/28/2014,19,19,1,1773,456
1317,0,0,11041/63,11041/63,1,0,4/22/2014,11041,11041,63,63,30,30,Hauptstr. 31,Bern,Switzerland,Chop-suey Chinese,3012,Western Europe,4/28/2014,43.9,43.9,1,1773,1317
291.75,0,0,11042/44,11042/44,1,0,4/22/2014,11042,11042,44,44,15,15,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,Comércio Mineiro,05432-043,South America,5/1/2014,19.45,19.45,0,405.75,291.75
114,0,0,11042/61,11042/61,1,0,4/22/2014,11042,11042,61,61,4,4,"Av. dos Lusíadas, 23",Sao Paulo,Brazil,Comércio Mineiro,05432-043,South America,5/1/2014,28.5,28.5,0,405.75,114
210,0,0,11043/11,11043/11,1,0,4/22/2014,11043,11043,11,11,10,10,"25, rue Lauriston",Paris,France,Spécialités du monde,75016,Western Europe,4/29/2014,21,21,0,210,210
591.6,0,0,11044/62,11044/62,1,0,4/23/2014,11044,11044,62,62,12,12,ul. Filtrowa 68,Warszawa,Poland,Wolski Zajazd,01-012,Eastern Europe,5/1/2014,49.3,49.3,0,591.6,591.6
37.5,0,0,11045/33,11045/33,1,0,4/23/2014,11045,11045,33,33,15,15,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,North America,,2.5,2.5,0,1309.5,37.5
1272,0,0,11045/51,11045/51,1,0,4/23/2014,11045,11045,51,51,24,24,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,North America,,53,53,0,1309.5,1272
722,0.05,0.05,11046/12,11046/12,1,1,4/23/2014,11046,11046,12,12,20,20,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,Western Europe,4/24/2014,38,38,1,1485.8,722
456,0.05,0.05,11046/32,11046/32,1,1,4/23/2014,11046,11046,32,32,15,15,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,Western Europe,4/24/2014,32,32,1,1485.8,456
307.8,0.05,0.05,11046/35,11046/35,1,1,4/23/2014,11046,11046,35,35,18,18,Adenauerallee 900,Stuttgart,Germany,Die Wandernde Kuh,70563,Western Europe,4/24/2014,18,18,1,1485.8,307.8
337.5,0.25,0.25,11047/1,11047/1,1,1,4/24/2014,11047,11047,1,1,25,25,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/1/2014,18,18,1,817.875,337.5
480.375,0.25,0.25,11047/5,11047/5,1,1,4/24/2014,11047,11047,5,5,30,30,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/1/2014,21.35,21.35,1,817.875,480.375
525,0,0,11048/68,11048/68,1,0,4/24/2014,11048,11048,68,68,42,42,23 Tsawassen Blvd.,Tsawassen,Canada,Bottom-Dollar Markets,T2F 8M4,North America,4/30/2014,12.5,12.5,0,525,525
152,0.2,0.2,11049/2,11049/2,1,1,4/24/2014,11049,11049,2,2,10,10,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,South America,5/4/2014,19,19,1,273.6,152
121.6,0.2,0.2,11049/12,11049/12,1,1,4/24/2014,11049,11049,12,12,4,4,"Av. Brasil, 442",Campinas,Brazil,Gourmet Lanchonetes,04876-786,South America,5/4/2014,38,38,1,273.6,121.6
810,0.1,0.1,11050/76,11050/76,1,1,4/27/2014,11050,11050,76,76,50,50,Åkergatan 24,Bräcke,Sweden,Folk och fä HB,S-844 67,Northern Europe,5/5/2014,18,18,1,810,810
36,0.2,0.2,11051/24,11051/24,1,1,4/27/2014,11051,11051,24,24,10,10,1 rue Alsace-Lorraine,Toulouse,France,La maison d'Asie,31000,Western Europe,,4.5,4.5,1,36,36
1104,0.2,0.2,11052/43,11052/43,1,1,4/27/2014,11052,11052,43,43,30,30,"Rua do Paço, 67",Rio de Janeiro,Brazil,Hanari Carnes,05454-876,South America,5/1/2014,46,46,1,1332,1104
228,0.2,0.2,11052/61,11052/61,1,1,4/27/2014,11052,11052,61,61,10,10,"Rua do Paço, 67",Rio de Janeiro,Brazil,Hanari Carnes,05454-876,South America,5/1/2014,28.5,28.5,1,1332,228
1750,0.2,0.2,11053/18,11053/18,1,1,4/27/2014,11053,11053,18,18,35,35,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,4/29/2014,62.5,62.5,1,3055,1750
640,0,0,11053/32,11053/32,1,0,4/27/2014,11053,11053,32,32,20,20,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,4/29/2014,32,32,1,3055,640
665,0.2,0.2,11053/64,11053/64,1,1,4/27/2014,11053,11053,64,64,25,25,Geislweg 14,Salzburg,Austria,Piccolo und mehr,5020,Western Europe,4/29/2014,33.25,33.25,1,3055,665
25,0,0,11054/33,11054/33,1,0,4/28/2014,11054,11054,33,33,10,10,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,South America,,2.5,2.5,0,305,25
280,0,0,11054/67,11054/67,1,0,4/28/2014,11054,11054,67,67,20,20,Cerrito 333,Buenos Aires,Argentina,Cactus Comidas para llevar,1010,South America,,14,14,0,305,280
67.5,0,0,11055/24,11055/24,1,0,4/28/2014,11055,11055,24,24,15,15,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,5/5/2014,4.5,4.5,0,1727.5,67.5
210,0,0,11055/25,11055/25,1,0,4/28/2014,11055,11055,25,25,15,15,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,5/5/2014,14,14,0,1727.5,210
1060,0,0,11055/51,11055/51,1,0,4/28/2014,11055,11055,51,51,20,20,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,5/5/2014,53,53,0,1727.5,1060
390,0,0,11055/57,11055/57,1,0,4/28/2014,11055,11055,57,57,20,20,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,Venezuela,HILARION-Abastos,5022,South America,5/5/2014,19.5,19.5,0,1727.5,390
1200,0,0,11056/7,11056/7,1,0,4/28/2014,11056,11056,7,7,40,40,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/1/2014,30,30,0,3740,1200
840,0,0,11056/55,11056/55,1,0,4/28/2014,11056,11056,55,55,35,35,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/1/2014,24,24,0,3740,840
1700,0,0,11056/60,11056/60,1,0,4/28/2014,11056,11056,60,60,50,50,35 King George,London,UK,Eastern Connection,WX3 6FW,British Isles,5/1/2014,34,34,0,3740,1700
45,0,0,11057/70,11057/70,1,0,4/29/2014,11057,11057,70,70,3,3,South House 300 Queensbridge,London,UK,North/South,SW7 1RZ,British Isles,5/1/2014,15,15,0,45,45
30,0,0,11058/21,11058/21,1,0,4/29/2014,11058,11058,21,21,3,3,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,Western Europe,,10,10,0,858,30
714,0,0,11058/60,11058/60,1,0,4/29/2014,11058,11058,60,60,21,21,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,Western Europe,,34,34,0,858,714
114,0,0,11058/61,11058/61,1,0,4/29/2014,11058,11058,61,61,4,4,Forsterstr. 57,Mannheim,Germany,Blauer See Delikatessen,68306,Western Europe,,28.5,28.5,0,858,114
180,0,0,11059/13,11059/13,1,0,4/29/2014,11059,11059,13,13,30,30,"Av. Copacabana, 267",Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,South America,,6,6,0,1838,180
468,0,0,11059/17,11059/17,1,0,4/29/2014,11059,11059,17,17,12,12,"Av. Copacabana, 267",Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,South America,,39,39,0,1838,468
1190,0,0,11059/60,11059/60,1,0,4/29/2014,11059,11059,60,60,35,35,"Av. Copacabana, 267",Rio de Janeiro,Brazil,Ricardo Adocicados,02389-890,South America,,34,34,0,1838,1190
136,0,0,11060/60,11060/60,1,0,4/30/2014,11060,11060,60,60,4,4,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,Southern Europe,5/4/2014,34,34,0,266,136
130,0,0,11060/77,11060/77,1,0,4/30/2014,11060,11060,77,77,10,10,Via Monte Bianco 34,Torino,Italy,Franchi S.p.A.,10100,Southern Europe,5/4/2014,13,13,0,266,130
510,0,0,11061/60,11061/60,1,0,4/30/2014,11061,11061,60,60,15,15,2732 Baker Blvd.,Eugene,USA,Great Lakes Food Market,97403,North America,,34,34,0,510,510
262.4,0.2,0.2,11062/53,11062/53,1,1,4/30/2014,11062,11062,53,53,10,10,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,Southern Europe,,32.8,32.8,1,406.4,262.4
144,0.2,0.2,11062/70,11062/70,1,1,4/30/2014,11062,11062,70,70,12,12,Strada Provinciale 124,Reggio Emilia,Italy,Reggiani Caseifici,42100,Southern Europe,,15,15,1,406.4,144
420,0,0,11063/34,11063/34,1,0,4/30/2014,11063,11063,34,34,30,30,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,5/6/2014,14,14,1,1342.95,420
662.4,0.1,0.1,11063/40,11063/40,1,1,4/30/2014,11063,11063,40,40,40,40,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,5/6/2014,18.4,18.4,1,1342.95,662.4
260.55,0.1,0.1,11063/41,11063/41,1,1,4/30/2014,11063,11063,41,41,30,30,8 Johnstown Road,Cork,Ireland,Hungry Owl All-Night Grocers,,British Isles,5/6/2014,9.65,9.65,1,1342.95,260.55
2702.7,0.1,0.1,11064/17,11064/17,1,1,5/1/2014,11064,11064,17,17,77,77,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,5/4/2014,39,39,1,4330.4,2702.7
115.8,0,0,11064/41,11064/41,1,0,5/1/2014,11064,11064,41,41,12,12,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,5/4/2014,9.65,9.65,1,4330.4,115.8
738,0.1,0.1,11064/53,11064/53,1,1,5/1/2014,11064,11064,53,53,25,25,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,5/4/2014,32.8,32.8,1,4330.4,738
86.4,0.1,0.1,11064/55,11064/55,1,1,5/1/2014,11064,11064,55,55,4,4,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,5/4/2014,24,24,1,4330.4,86.4
687.5,0,0,11064/68,11064/68,1,0,5/1/2014,11064,11064,68,68,55,55,187 Suffolk Ln.,Boise,USA,Save-a-lot Markets,83720,North America,5/4/2014,12.5,12.5,1,4330.4,687.5
77.67,0.25,0.25,11065/30,11065/30,1,1,5/1/2014,11065,11065,30,30,4,4,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,,25.89,25.89,1,189.42,77.67
111.75,0.25,0.25,11065/54,11065/54,1,1,5/1/2014,11065,11065,54,54,20,20,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,,7.45,7.45,1,189.42,111.75
52.35,0,0,11066/16,11066/16,1,0,5/1/2014,11066,11066,16,16,3,3,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,5/4/2014,17.45,17.45,0,928.75,52.35
386.4,0,0,11066/19,11066/19,1,0,5/1/2014,11066,11066,19,19,42,42,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,5/4/2014,9.2,9.2,0,928.75,386.4
490,0,0,11066/34,11066/34,1,0,5/1/2014,11066,11066,34,34,35,35,1029 - 12th Ave. S.,Seattle,USA,White Clover Markets,98124,North America,5/4/2014,14,14,0,928.75,490
86.85,0,0,11067/41,11067/41,1,0,5/4/2014,11067,11067,41,41,9,9,Walserweg 21,Aachen,Germany,Drachenblut Delikatessen,52066,Western Europe,5/6/2014,9.65,9.65,0,86.85,86.85
310.08,0.15,0.15,11068/28,11068/28,1,1,5/4/2014,11068,11068,28,28,8,8,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,Queen Cozinha,05487-020,South America,,45.6,45.6,1,2027.08,310.08
1407.6,0.15,0.15,11068/43,11068/43,1,1,5/4/2014,11068,11068,43,43,36,36,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,Queen Cozinha,05487-020,South America,,46,46,1,2027.08,1407.6
309.4,0.15,0.15,11068/77,11068/77,1,1,5/4/2014,11068,11068,77,77,28,28,"Alameda dos Canàrios, 891",Sao Paulo,Brazil,Queen Cozinha,05487-020,South America,,13,13,1,2027.08,309.4
360,0,0,11069/39,11069/39,1,0,5/4/2014,11069,11069,39,39,20,20,Avda. Azteca 123,México D.F.,Mexico,Tortuga Restaurante,05033,Central America,5/6/2014,18,18,0,360,360
612,0.15,0.15,11070/1,11070/1,1,1,5/5/2014,11070,11070,1,1,40,40,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,,18,18,1,1629.975,612
323,0.15,0.15,11070/2,11070/2,1,1,5/5/2014,11070,11070,2,2,20,20,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,,19,19,1,1629.975,323
444.975,0.15,0.15,11070/16,11070/16,1,1,5/5/2014,11070,11070,16,16,30,30,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,,17.45,17.45,1,1629.975,444.975
250,0,0,11070/31,11070/31,1,0,5/5/2014,11070,11070,31,31,20,20,Magazinweg 7,Frankfurt a.M.,Germany,Lehmanns Marktstand,60528,Western Europe,,12.5,12.5,1,1629.975,250
427.5,0.05,0.05,11071/7,11071/7,1,1,5/5/2014,11071,11071,7,7,15,15,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,,30,30,1,484.5,427.5
57,0.05,0.05,11071/13,11071/13,1,1,5/5/2014,11071,11071,13,13,10,10,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,Venezuela,LILA-Supermercado,3508,South America,,6,6,1,484.5,57
152,0,0,11072/2,11072/2,1,0,5/5/2014,11072,11072,2,2,8,8,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,,19,19,0,5218,152
386,0,0,11072/41,11072/41,1,0,5/5/2014,11072,11072,41,41,40,40,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,,9.65,9.65,0,5218,386
357.5,0,0,11072/50,11072/50,1,0,5/5/2014,11072,11072,50,50,22,22,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,,16.25,16.25,0,5218,357.5
4322.5,0,0,11072/64,11072/64,1,0,5/5/2014,11072,11072,64,64,130,130,Kirchgasse 6,Graz,Austria,Ernst Handel,8010,Western Europe,,33.25,33.25,0,5218,4322.5
210,0,0,11073/11,11073/11,1,0,5/5/2014,11073,11073,11,11,10,10,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,Central America,,21,21,0,300,210
90,0,0,11073/24,11073/24,1,0,5/5/2014,11073,11073,24,24,20,20,Calle Dr. Jorge Cash 321,México D.F.,Mexico,Pericles Comidas clásicas,05033,Central America,,4.5,4.5,0,300,90
232.085,0.05,0.05,11074/16,11074/16,1,1,5/6/2014,11074,11074,16,16,14,14,Vinbæltet 34,Kobenhavn,Denmark,Simons bistro,1734,Northern Europe,,17.45,17.45,1,232.085,232.085
161.5,0.15,0.15,11075/2,11075/2,1,1,5/6/2014,11075,11075,2,2,10,10,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,,19,19,1,498.1,161.5
306,0.15,0.15,11075/46,11075/46,1,1,5/6/2014,11075,11075,46,46,30,30,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,,12,12,1,498.1,306
30.6,0.15,0.15,11075/76,11075/76,1,1,5/6/2014,11075,11075,76,76,2,2,Starenweg 5,Genève,Switzerland,Richter Supermarkt,1204,Western Europe,,18,18,1,498.1,30.6
375,0.25,0.25,11076/6,11076/6,1,1,5/6/2014,11076,11076,6,6,20,20,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,,25,25,1,792.75,375
348.75,0.25,0.25,11076/14,11076/14,1,1,5/6/2014,11076,11076,14,14,20,20,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,,23.25,23.25,1,792.75,348.75
69,0.25,0.25,11076/19,11076/19,1,1,5/6/2014,11076,11076,19,19,10,10,"12, rue des Bouchers",Marseille,France,Bon app',13008,Western Europe,,9.2,9.2,1,792.75,69
364.8,0.2,0.2,11077/2,11077/2,1,1,5/6/2014,11077,11077,2,2,24,24,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,19,19,1,1255.7205,364.8
40,0,0,11077/3,11077/3,1,0,5/6/2014,11077,11077,3,3,4,4,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,10,10,1,1255.7205,40
22,0,0,11077/4,11077/4,1,0,5/6/2014,11077,11077,4,4,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,22,22,1,1255.7205,22
24.5,0.02,0.02,11077/6,11077/6,1,1,5/6/2014,11077,11077,6,6,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,25,25,1,1255.7205,24.5
28.5,0.05,0.05,11077/7,11077/7,1,1,5/6/2014,11077,11077,7,7,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,30,30,1,1255.7205,28.5
72,0.1,0.1,11077/8,11077/8,1,1,5/6/2014,11077,11077,8,8,2,2,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,40,40,1,1255.7205,72
31,0,0,11077/10,11077/10,1,0,5/6/2014,11077,11077,10,10,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,31,31,1,1255.7205,31
72.2,0.05,0.05,11077/12,11077/12,1,1,5/6/2014,11077,11077,12,12,2,2,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,38,38,1,1255.7205,72.2
24,0,0,11077/13,11077/13,1,0,5/6/2014,11077,11077,13,13,4,4,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,6,6,1,1255.7205,24
22.5525,0.03,0.03,11077/14,11077/14,1,1,5/6/2014,11077,11077,14,14,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,23.25,23.25,1,1255.7205,22.5525
33.853,0.03,0.03,11077/16,11077/16,1,1,5/6/2014,11077,11077,16,16,2,2,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,17.45,17.45,1,1255.7205,33.853
77.76,0.04,0.04,11077/20,11077/20,1,1,5/6/2014,11077,11077,20,20,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,81,81,1,1255.7205,77.76
18,0,0,11077/23,11077/23,1,0,5/6/2014,11077,11077,23,23,2,2,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,9,9,1,1255.7205,18
32,0,0,11077/32,11077/32,1,0,5/6/2014,11077,11077,32,32,1,1,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,32,32,1,1255.7205,32
34.2,0.05,0.05,11077/39,11077/39,1,1,5/6/2014,11077,11077,39,39,2,2,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,18,18,1,1255.7205,34.2
28.95,0,0,11077/41,11077/41,1,0,5/6/2014,11077,11077,41,41,3,3,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,9.65,9.65,1,1255.7205,28.95
35.28,0.02,0.02,11077/46,11077/46,1,1,5/6/2014,11077,11077,46,46,3,3,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,12,12,1,1255.7205,35.28
14,0,0,11077/52,11077/52,1,0,5/6/2014,11077,11077,52,52,2,2,2817 Milton Dr.,Albuquerque,USA,Rattlesnake Canyon Grocery,87110,North America,,7,7,1,1255.7205,14
